ID,Country,Carrier,TrafficType,ClickDate,Device,Browser,OS,RefererUrl,UserIp,ConversionStatus,ConversionDate,ConversionPayOut,publisherId,subPublisherId,advertiserCampaignId,Fraud
14041,CO,289.0,A,2017-08-21 00:02:41,Alcatel,chrome,Android,www.ozosk.com,190.65.41.98,False,,0.0,413,,11830.0,0.0
14042,MX,50.0,A,2017-08-21 00:02:41,Zonda,chrome,Android,,187.210.189.245,False,,0.0,242,,13959.0,0.0
14043,TH,25.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,223.24.35.57,False,,0.0,540,,7510.0,0.0
14044,MX,-1.0,,2017-08-21 00:02:41,Generic,android_webkit,Android,,201.157.86.122,False,,0.0,1306,,7802.0,0.0
14045,IN,2.0,A,2017-08-21 00:02:41,Samsung,android_webkit,Android,,42.110.158.162,False,,0.0,35,,11784.0,0.0
14046,IN,121.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,169.149.12.81,False,,0.0,540,,11991.0,0.0
14047,IN,7.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,117.249.168.119,False,,0.0,242,,8136.0,0.0
14048,BD,44.0,A,2017-08-21 00:02:41,Symphony,chrome,Android,,119.30.38.145,False,,0.0,437,,11477.0,0.0
14049,BD,125.0,,2017-08-21 00:02:41,Cubot,android_webkit,Android,,103.242.21.231,False,,0.0,1306,,2025.0,0.0
14050,TH,-1.0,A,2017-08-21 00:02:41,Generic,chrome,Android,,124.120.200.9,False,,0.0,454,,7510.0,0.0
14051,IN,1.0,,2017-08-21 00:02:41,Lenovo,chrome,Android,obeyter.com,223.176.113.124,False,,0.0,1433,,9662.0,0.0
14052,TH,25.0,A,2017-08-21 00:02:41,ZTE,chrome,Android,lrffq.redirectvoluum.com,223.24.151.156,False,,0.0,646,,5893.0,0.0
14053,TH,27.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,1.47.14.86,False,,0.0,520,,7510.0,0.0
14054,TH,25.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,27.55.81.222,False,,0.0,672,2623_1565_14492236,7510.0,0.0
14055,IN,3.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,lighteningtrax.com,101.222.230.77,False,,0.0,553,,15345.0,0.0
14056,BD,45.0,A,2017-08-21 00:02:41,Generic,chrome,Android,,116.58.200.78,False,,0.0,520,,9176.0,0.0
14057,AT,-1.0,,2017-08-21 00:02:41,Mozilla,firefox_desktop,Desktop,,212.183.62.13,False,,0.0,1421,,15469.0,0.0
14058,IN,2.0,,2017-08-21 00:02:41,Samsung,android_webkit,Android,koolmedia.info,112.79.144.141,False,,0.0,1041,,5711.0,0.0
14059,IN,2.0,A,2017-08-21 00:02:41,Samsung,chrome,Android,,42.111.109.78,False,,0.0,1044,,15751.0,0.0
14060,IN,4.0,A,2017-08-21 00:02:41,HTC,chrome,Android,,106.67.16.220,False,,0.0,209,,10128.0,0.0
14061,BD,-1.0,,2017-08-21 00:02:41,Symphony,chrome,Android,,27.123.246.21,False,,0.0,1306,,2025.0,0.0
14062,TH,27.0,A,2017-08-21 00:02:41,ZTE,chrome,Android,tracking.supeera.com,1.46.164.223,False,,0.0,646,,7510.0,0.0
14063,TH,27.0,A,2017-08-21 00:02:41,ZTE,chrome,Android,,1.46.204.58,False,,0.0,242,,7510.0,0.0
14064,IN,2.0,A,2017-08-21 00:02:41,Google,chrome,Android,global.mobtraff.site,42.111.127.92,False,,0.0,18824,,15751.0,0.0
14065,MX,-1.0,,2017-08-21 00:02:41,Generic,android_webkit,Android,,187.232.229.249,False,,0.0,1306,,6113.0,0.0
14066,TH,27.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,1.47.69.227,False,,0.0,55,,7510.0,0.0
14067,BD,44.0,A,2017-08-21 00:02:41,Symphony,chrome,Android,,119.30.35.185,False,,0.0,520,,4901.0,0.0
14068,NG,43.0,A,2017-08-21 00:02:41,Huawei,chrome,Android,free.opo.host,105.112.32.5,False,,0.0,35,,16018.0,0.0
14069,BD,-1.0,,2017-08-21 00:02:41,Samsung,chrome,Android,,202.22.195.166,False,,0.0,1306,,2025.0,0.0
14070,BD,-1.0,M,2017-08-21 00:02:41,Lenovo,chrome,Android,track.brucelead.com,103.229.83.34,False,,0.0,1140,,7292.0,0.0
14071,IN,1.0,,2017-08-21 00:02:41,UCWeb,uc,,,223.184.91.39,False,,0.0,1433,,6554.0,0.0
14072,BD,44.0,,2017-08-21 00:02:41,Generic,android_webkit,Android,,119.30.32.49,False,,0.0,1306,,2025.0,0.0
14073,TH,20.0,A,2017-08-21 00:02:41,true,chrome,Android,,49.230.224.134,False,,0.0,454,,7510.0,0.0
14074,IN,9.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,152.52.132.168,False,,0.0,1101,,7181.0,0.0
14075,IN,2.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,42.110.156.207,False,,0.0,1044,,8786.0,0.0
14076,TH,-1.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,,124.122.212.113,False,,0.0,454,,7510.0,0.0
14077,PT,-1.0,M,2017-08-21 00:02:42,Samsung,chrome,Android,,89.115.118.183,False,,0.0,1306,,11829.0,0.0
14078,NG,43.0,M,2017-08-21 00:02:42,ZTE,chrome,Android,,105.112.35.228,False,,0.0,1203,,4904.0,0.0
14079,RU,-1.0,M,2017-08-21 00:02:42,Alcatel,chrome,Android,ioh9.com,178.70.223.69,False,,0.0,1276,,3313.0,0.0
14080,GT,430.0,M,2017-08-21 00:02:42,Samsung,chrome,Android,d.billyaffcontent.com,190.106.200.8,False,,0.0,1138,,4901.0,0.0
14081,IN,1.0,,2017-08-21 00:02:42,Generic,android_webkit,Android,obeyter.com,223.188.196.41,False,,0.0,1433,,5893.0,0.0
14082,NG,43.0,M,2017-08-21 00:02:42,Opera,opera,,go-rilladigitaladvertising.afftrack.com,105.112.19.141,False,,0.0,657,,12704.0,0.0
14083,IN,121.0,A,2017-08-21 00:02:42,Micromax,chrome,Android,,169.149.133.186,False,,0.0,454,,11991.0,0.0
14084,TH,27.0,A,2017-08-21 00:02:42,ZTE,chrome,Android,www.ainans.com,1.46.166.194,False,,0.0,646,,7510.0,0.0
14085,GT,430.0,M,2017-08-21 00:02:42,Generic,android_webkit,Android,spxtraff.com,181.189.138.201,False,,0.0,1138,,4901.0,0.0
14086,RU,699.0,A,2017-08-21 00:02:42,Fly,46.0.2490.76,Android,,83.220.237.77,False,,0.0,216,,4129.0,0.0
14087,TH,25.0,M,2017-08-21 00:02:42,Generic,chrome,Android,,223.24.20.102,False,,0.0,32,,7791.0,0.0
14088,DZ,-1.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,rocktraff.com,41.104.247.161,False,,0.0,282,,3312.0,0.0
14089,IN,1.0,,2017-08-21 00:02:42,Generic,android_webkit,Android,adztracking.com,223.225.141.251,False,,0.0,1433,,7820.0,0.0
14090,IN,2.0,M,2017-08-21 00:02:42,Generic,android_webkit,Android,synctraff.com,42.106.124.229,False,,0.0,282,,6555.0,0.0
14091,AE,24.0,,2017-08-21 00:02:42,Lenovo,chrome,Android,koolmedia.info,31.218.135.190,False,,0.0,1041,,1232.0,0.0
14092,IN,1.0,,2017-08-21 00:02:42,Lenovo,chrome,Android,obeyter.com,223.176.113.124,False,,0.0,1433,,9662.0,0.0
14093,GA,381.0,A,2017-08-21 00:02:42,Lenovo,android_webkit,Android,,154.0.180.82,False,,0.0,32,,3312.0,0.0
14094,PK,-1.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,http://192.241.166.247/dlv/c.php?cca=4834&ccz=36039&ack=7,103.228.157.168,False,,0.0,36039,,1232.0,0.0
14095,BD,45.0,A,2017-08-21 00:02:42,Symphony,chrome,Android,,43.245.121.69,False,,0.0,1146,,4129.0,0.0
14096,BD,-1.0,M,2017-08-21 00:02:42,Symphony,chrome,Android,,103.242.217.153,False,,0.0,1140,,7292.0,0.0
14097,BD,44.0,M,2017-08-21 00:02:42,Generic,android_webkit,Android,,119.30.35.196,False,,0.0,1203,,2024.0,0.0
14098,ID,-1.0,A,2017-08-21 00:02:42,Samsung,android_webkit,Android,aldtrax.com,125.160.129.194,False,,0.0,38,,7750.0,0.0
14099,IN,1.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,,223.237.42.48,False,,0.0,301,,815.0,0.0
14100,BD,-1.0,M,2017-08-21 00:02:42,Generic,android_webkit,Android,,103.205.134.146,False,,0.0,1306,,10228.0,0.0
14101,BD,-1.0,M,2017-08-21 00:02:42,Generic,android_webkit,Android,track.brucelead.com,45.123.40.187,False,,0.0,1140,,7292.0,0.0
14102,IN,1.0,A,2017-08-21 00:02:42,Lava,chrome,Android,,27.59.85.13,False,,0.0,242,,14544.0,0.0
14103,BD,125.0,,2017-08-21 00:02:42,Cubot,android_webkit,Android,,202.134.11.143,False,,0.0,1306,,2025.0,0.0
14104,IN,121.0,A,2017-08-21 00:02:42,Micromax,chrome,Android,,169.149.141.138,False,,0.0,242,,11991.0,0.0
14105,IN,4.0,A,2017-08-21 00:02:42,Intex,chrome,Android,,112.110.10.211,False,,0.0,242,,10128.0,0.0
14106,BD,45.0,A,2017-08-21 00:02:42,Symphony,chrome,Android,,103.67.158.253,False,,0.0,55,,9176.0,0.0
14107,IN,5.0,A,2017-08-21 00:02:42,Motorola,46.0.2490.76,Android,c.ltvperf.com,101.60.54.80,False,,0.0,677,,16216.0,0.0
14108,IN,1.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,,223.180.11.130,False,,0.0,242,,14544.0,0.0
14109,TH,-1.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,,49.49.248.73,False,,0.0,454,,7510.0,0.0
14110,MX,597.0,A,2017-08-21 00:02:42,Generic,chrome,Android,,201.166.189.20,False,,0.0,1155,,1643.0,0.0
14111,TH,-1.0,A,2017-08-21 00:02:42,ZTE,chrome,Android,,125.27.244.161,False,,0.0,454,,7510.0,0.0
14112,US,916.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,overtraff.com,208.54.90.147,False,,0.0,282,,5893.0,0.0
14113,IN,4.0,M,2017-08-21 00:02:42,Lava,chrome,Android,,106.76.230.230,False,,0.0,301,,14807.0,0.0
14114,IQ,-1.0,M,2017-08-21 00:02:42,Generic,android_webkit,Android,,37.17.130.118,False,,0.0,242,,4788.0,0.0
14115,BD,-1.0,M,2017-08-21 00:02:42,Symphony,chrome,Android,,103.242.219.230,False,,0.0,1140,,7292.0,0.0
14116,IN,4.0,A,2017-08-21 00:02:42,Samsung,android_webkit,Android,,49.15.193.15,False,,0.0,520,,14807.0,0.0
14117,ID,47.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,,120.188.76.63,False,,0.0,55,,10228.0,0.0
14118,TH,20.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,,49.229.134.87,False,,0.0,261,,7510.0,0.0
14119,IN,2.0,A,2017-08-21 00:02:42,Intex,chrome,Android,,42.109.209.127,False,,0.0,242,,7893.0,0.0
14120,IN,4.0,A,2017-08-21 00:02:42,Samsung,chrome,Android,,106.67.69.249,False,,0.0,209,,10128.0,0.0
14121,IN,1.0,A,2017-08-21 00:02:42,OnePlus,android_webkit,Android,,27.59.31.181,False,,0.0,209,,8582.0,0.0
14122,,-1.0,M,2017-08-21 00:02:42,Samsung,android_webkit,Android,,185.155.111.10,False,,0.0,1203,,7618.0,0.0
14123,AR,58.0,,2017-08-21 00:02:42,Generic,android_webkit,Android,,181.9.153.189,False,,0.0,32,,8639.0,0.0
14124,BD,-1.0,M,2017-08-21 00:02:42,Generic,android_webkit,Android,,103.242.217.186,False,,0.0,27,,7515.0,0.0
14125,TH,27.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,,1.47.143.31,False,,0.0,55,,7510.0,0.0
14126,IN,3.0,M,2017-08-21 00:02:42,Generic,android_webkit,Android,,101.208.78.119,False,,0.0,437,,15345.0,0.0
14127,IN,4.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,,49.15.174.205,False,,0.0,242,,14807.0,0.0
14128,IN,1.0,M,2017-08-21 00:02:42,Generic,android_webkit,Android,click.wallofmobi.com,223.180.129.66,False,,0.0,209,,9149.0,0.0
14129,VE,-1.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,obeyter.com,190.38.33.85,False,,0.0,27,,3312.0,0.0
14130,YE,-1.0,,2017-08-21 00:02:42,Samsung,android_webkit,Android,2clicks.xyz,195.219.27.198,False,,0.0,1393,,4901.0,0.0
14131,VE,-1.0,A,2017-08-21 00:02:42,Alcatel,chrome,Android,track.cpa.tapgerine.com,201.243.113.218,False,,0.0,1362,,3312.0,0.0
14132,BR,-1.0,M,2017-08-21 00:02:42,Oukitel,chrome,Android,,177.53.65.254,False,,0.0,1203,,2024.0,0.0
14133,IN,1.0,M,2017-08-21 00:02:42,Panasonic,chrome,Android,,223.191.60.80,False,,0.0,209,,16060.0,0.0
14134,RU,703.0,,2017-08-21 00:02:42,Generic,android_webkit,Android,global.mobtraff.site,85.26.241.225,False,,0.0,411,,11830.0,0.0
14135,TH,20.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,,49.229.92.162,False,,0.0,1203,,5893.0,0.0
14136,BD,44.0,A,2017-08-21 00:02:42,Generic,chrome,Android,,119.30.35.234,False,,0.0,454,,5893.0,0.0
14137,IN,1.0,A,2017-08-21 00:02:42,Micromax,android_webkit,Android,,27.62.133.232,False,,0.0,1229,,14544.0,0.0
14138,DZ,337.0,A,2017-08-21 00:02:42,Generic,46.0.2490.76,Android,,154.121.7.11,False,,0.0,282,,5893.0,0.0
14139,TH,27.0,A,2017-08-21 00:02:42,ZTE,chrome,Android,,1.47.107.108,False,,0.0,454,,7510.0,0.0
14140,TH,20.0,A,2017-08-21 00:02:42,Samsung,chrome,Android,,182.232.180.231,False,,0.0,1031,,7510.0,0.0
14141,ZA,85.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,su.tbt.li,41.115.93.74,False,,0.0,35,,5893.0,0.0
14142,BO,984.0,A,2017-08-21 00:02:42,Sony,chrome,Android,track.o7go.com,181.115.134.189,False,,0.0,1059,,13738.0,0.0
14143,TH,25.0,A,2017-08-21 00:02:42,Generic,chrome,Android,,223.24.43.187,False,,0.0,520,,7510.0,0.0
14144,IN,121.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,,49.35.21.116,False,,0.0,242,,11991.0,0.0
14145,TH,20.0,A,2017-08-21 00:02:42,Generic,chrome,Android,,182.232.194.159,False,,0.0,520,,7510.0,0.0
14146,DE,-1.0,,2017-08-21 00:02:42,Wiko,chrome,Android,,94.223.149.141,False,,0.0,1306,,7292.0,0.0
14147,TH,27.0,A,2017-08-21 00:02:42,ZTE,chrome,Android,,1.46.96.64,False,,0.0,520,,11829.0,0.0
14148,BR,-1.0,M,2017-08-21 00:02:42,Samsung,chrome,Android,,131.100.106.215,False,,0.0,1203,,2024.0,0.0
14149,ID,47.0,,2017-08-21 00:02:42,Generic,android_webkit,Android,,120.188.78.136,False,,0.0,1306,,2024.0,0.0
14150,BD,-1.0,M,2017-08-21 00:02:42,Generic,android_webkit,Android,bldtrax.com,103.200.37.230,False,,0.0,1140,,7292.0,0.0
14151,TH,27.0,A,2017-08-21 00:02:42,ZTE,chrome,Android,,1.47.166.201,False,,0.0,646,,7510.0,0.0
14152,TH,20.0,A,2017-08-21 00:02:42,Generic,android_webkit,Android,,182.232.81.132,False,,0.0,242,,7510.0,0.0
14153,TH,27.0,A,2017-08-21 00:02:42,Generic,chrome,Android,,1.46.78.173,False,,0.0,520,,11829.0,0.0
14154,TH,27.0,A,2017-08-21 00:02:43,ZTE,chrome,Android,,1.46.45.23,False,,0.0,646,,11829.0,0.0
14155,BR,-1.0,M,2017-08-21 00:02:43,Generic,android_webkit,Android,,177.222.245.171,False,,0.0,1306,,10228.0,0.0
14156,IN,1.0,,2017-08-21 00:02:43,Generic,android_webkit,Android,obeyter.com,106.215.246.140,False,,0.0,1433,,5893.0,0.0
14157,IN,4.0,A,2017-08-21 00:02:43,Samsung,chrome,Android,,112.110.20.97,False,,0.0,411,,10128.0,0.0
14158,IN,121.0,A,2017-08-21 00:02:43,Micromax,chrome,Android,,49.35.22.56,False,,0.0,209,,3312.0,0.0
14159,IN,1.0,M,2017-08-21 00:02:43,Generic,uc,Android,snipjack.com,223.231.20.166,False,,0.0,42136,,6554.0,0.0
14160,IN,1.0,M,2017-08-21 00:02:43,LYF,46.0.2490.76,Android,,106.210.189.101,False,,0.0,1203,,15718.0,0.0
14161,IN,9.0,M,2017-08-21 00:02:43,Intex,chrome,Android,go.mobifunworld.com,136.185.174.251,False,,0.0,1160,,7181.0,0.0
14162,DZ,336.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,rocktraff.com,129.45.124.74,False,,0.0,282,,4904.0,0.0
14163,TR,808.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,adf.ly,176.218.122.8,False,,0.0,301,,5893.0,0.0
14164,MX,-1.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,187.202.28.39,False,,0.0,454,,7510.0,0.0
14165,IN,1.0,,2017-08-21 00:02:43,Generic,uc,Android,obeyter.com,106.192.157.89,False,,0.0,1433,,9662.0,0.0
14166,IN,-1.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,http://192.241.166.247/dlv/c.php?cca=4779&ccz=37427&ack=7,27.97.72.98,False,,0.0,37427,,9662.0,0.0
14167,IN,121.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,47.8.2.121,False,,0.0,242,,11991.0,0.0
14168,MX,-1.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,189.216.157.34,False,,0.0,454,,7510.0,0.0
14169,IN,1.0,,2017-08-21 00:02:43,Generic,uc,Android,apc.clck-01.online,106.208.223.111,False,,0.0,1433,,9662.0,0.0
14170,BD,-1.0,A,2017-08-21 00:02:43,Gionee,android_webkit,Android,,43.245.120.154,False,,0.0,242,,11477.0,0.0
14171,MX,-1.0,A,2017-08-21 00:02:43,Alcatel,chrome,Android,,187.159.10.96,False,,0.0,454,,7510.0,0.0
14172,IN,2.0,A,2017-08-21 00:02:43,Xolo,chrome,Android,,42.110.141.17,False,,0.0,35,,11784.0,0.0
14173,IN,1.0,,2017-08-21 00:02:43,Intex,chrome,Android,obeyter.com,27.63.148.131,False,,0.0,1433,,6554.0,0.0
14174,IN,-1.0,A,2017-08-21 00:02:43,Generic,46.0.2490.76,Android,,182.66.144.151,False,,0.0,209,,3312.0,0.0
14175,ZM,-1.0,M,2017-08-21 00:02:43,Alcatel,chrome,Android,,45.212.234.158,False,,0.0,242,,3312.0,0.0
14176,MX,-1.0,M,2017-08-21 00:02:43,Generic,android_webkit,Android,,187.230.76.240,False,,0.0,1306,,10227.0,0.0
14177,IN,121.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,139.167.3.177,False,,0.0,242,,11991.0,0.0
14178,TH,-1.0,A,2017-08-21 00:02:43,Generic,chrome,Android,,58.11.27.139,False,,0.0,454,,7510.0,0.0
14179,EG,26.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,sexnikarab.com,196.139.139.50,False,,0.0,264,,7510.0,0.0
14180,BR,217.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,189.40.72.4,False,,0.0,216,,4904.0,0.0
14181,IN,1.0,A,2017-08-21 00:02:43,Intex,chrome,Android,,223.237.147.80,False,,0.0,242,,14544.0,0.0
14182,ID,47.0,A,2017-08-21 00:02:43,Lenovo,chrome,Android,bestforexplmdb.com,120.188.72.179,False,,0.0,55,,4904.0,0.0
14183,UZ,-1.0,M,2017-08-21 00:02:43,Samsung,chrome,Android,,37.110.210.185,False,,0.0,1186,,4901.0,0.0
14184,IN,1.0,A,2017-08-21 00:02:43,Samsung,chrome,Android,,106.223.214.6,False,,0.0,55,,14544.0,0.0
14185,BD,-1.0,M,2017-08-21 00:02:43,Generic,android_webkit,Android,,123.108.244.164,False,,0.0,1203,,2024.0,0.0
14186,IN,2.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,42.106.55.207,False,,0.0,209,,15751.0,0.0
14187,IN,1.0,,2017-08-21 00:02:43,Lenovo,46.0.2490.76,Android,obeyter.com,106.205.24.97,False,,0.0,1433,,5893.0,0.0
14188,TH,25.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,223.24.53.130,False,,0.0,242,,7510.0,0.0
14189,IN,4.0,A,2017-08-21 00:02:43,Micromax,chrome,Android,,112.110.30.87,False,,0.0,537,,14807.0,0.0
14190,IN,4.0,A,2017-08-21 00:02:43,Samsung,chrome,Android,c.ltvperf.com,106.67.130.73,False,,0.0,677,,14807.0,0.0
14191,IN,4.0,M,2017-08-21 00:02:43,Lava,chrome,Android,,106.79.55.76,False,,0.0,437,,6553.0,0.0
14192,IN,4.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,27.97.216.42,False,,0.0,537,,10128.0,0.0
14193,VE,-1.0,A,2017-08-21 00:02:43,BLU,chrome,Android,mnnbv.ab4hr.com,186.185.36.247,False,,0.0,411,,7510.0,0.0
14194,IN,4.0,A,2017-08-21 00:02:43,Micromax,46.0.2490.76,Android,,106.77.152.192,False,,0.0,302,24202,10128.0,0.0
14195,BD,44.0,M,2017-08-21 00:02:43,Samsung,chrome,Android,,119.30.35.34,False,,0.0,1306,,4901.0,0.0
14196,BR,218.0,A,2017-08-21 00:02:43,Generic,chrome,Android,,177.79.5.99,False,,0.0,1041,,1643.0,0.0
14197,TZ,-1.0,A,2017-08-21 00:02:43,Nokia,iphone,Windows Phone OS,,41.222.177.187,False,,0.0,657,,5893.0,0.0
14198,SA,724.0,M,2017-08-21 00:02:43,Samsung,android_webkit,Android,,5.108.182.123,False,,0.0,1138,,5894.0,0.0
14199,BR,210.0,A,2017-08-21 00:02:43,Apple,iphone,iOS,taladraten.com,189.95.20.48,False,,0.0,27,,5893.0,0.0
14200,BD,-1.0,,2017-08-21 00:02:43,Generic,android_webkit,Android,,123.108.244.136,False,,0.0,1306,,10227.0,0.0
14201,NL,-1.0,M,2017-08-21 00:02:43,Samsung,chrome,Android,,146.185.159.247,False,,0.0,1306,,5587.0,0.0
14202,BD,125.0,,2017-08-21 00:02:43,Symphony,chrome,Android,,202.134.13.74,False,,0.0,1306,,10227.0,0.0
14203,IN,3.0,A,2017-08-21 00:02:43,Gionee,46.0.2490.76,Android,,101.211.171.31,False,,0.0,628,,15535.0,0.0
14204,US,-1.0,,2017-08-21 00:02:43,Samsung,chrome,Android,,68.33.93.57,False,,0.0,1393,,5894.0,0.0
14205,IN,121.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,47.9.172.172,False,,0.0,209,,3312.0,0.0
14206,AE,-1.0,M,2017-08-21 00:02:43,Generic,chrome,Android,,2.51.247.45,False,,0.0,55,,9176.0,0.0
14207,BR,218.0,A,2017-08-21 00:02:43,Oukitel,chrome,Android,,177.79.35.72,False,,0.0,242,,5893.0,0.0
14208,TH,27.0,A,2017-08-21 00:02:43,ZTE,chrome,Android,,1.47.200.11,False,,0.0,646,,7510.0,0.0
14209,BR,217.0,M,2017-08-21 00:02:43,LG,chrome,Android,adf.ly,179.35.137.107,False,,0.0,1217,,5893.0,0.0
14210,UK,-1.0,M,2017-08-21 00:02:43,Apple,iphone,iOS,clickl5.dreamcatcherr.com,79.64.83.67,False,,0.0,1145,,4901.0,0.0
14211,ES,124.0,M,2017-08-21 00:02:43,Generic,android_webkit,Android,,37.223.71.130,False,,0.0,1203,,10227.0,0.0
14212,IN,121.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,47.9.132.102,False,,0.0,619,,11991.0,0.0
14213,IN,2.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,42.109.165.228,False,,0.0,35,,11784.0,0.0
14214,IN,-1.0,A,2017-08-21 00:02:43,Samsung,chrome,Android,,103.48.68.122,False,,0.0,411,,3312.0,0.0
14215,IN,4.0,,2017-08-21 00:02:43,Micromax,chromium,Android,,106.78.224.93,False,,0.0,1227,,14807.0,0.0
14216,IN,121.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,169.149.135.4,False,,0.0,242,,11991.0,0.0
14217,NG,43.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,105.112.35.97,False,,0.0,520,,11338.0,0.0
14218,TH,25.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,27.55.109.12,False,,0.0,454,,7510.0,0.0
14219,MX,-1.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,189.230.53.143,False,,0.0,454,,7510.0,0.0
14220,PY,86.0,A,2017-08-21 00:02:43,Samsung,android_webkit,Android,delivery.brokerbabe.com,190.104.131.14,False,,0.0,1158,,5894.0,0.0
14221,BD,-1.0,M,2017-08-21 00:02:43,Symphony,chrome,Android,macandell.com,103.55.145.26,False,,0.0,27,,1368.0,0.0
14222,IN,4.0,A,2017-08-21 00:02:43,Generic,46.0.2490.76,Android,,106.77.170.182,False,,0.0,242,,10128.0,0.0
14223,IN,4.0,A,2017-08-21 00:02:43,HTC,chromium,Android,,106.76.112.253,False,,0.0,216,,14807.0,0.0
14224,PT,677.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,89.214.80.31,False,,0.0,1203,,9176.0,0.0
14225,IN,121.0,A,2017-08-21 00:02:43,Samsung,chrome,Android,track.brucelead.com,47.8.10.134,False,,0.0,1140,,11991.0,0.0
14226,TH,20.0,A,2017-08-21 00:02:43,ZTE,chrome,Android,,49.230.187.102,False,,0.0,646,,7510.0,0.0
14227,BD,-1.0,M,2017-08-21 00:02:43,Generic,chrome,Android,aldtrax.com,61.247.177.206,False,,0.0,1140,,7292.0,0.0
14228,MX,50.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,200.68.142.117,False,,0.0,242,,5893.0,0.0
14229,TH,-1.0,A,2017-08-21 00:02:43,true,chrome,Android,,58.11.151.237,False,,0.0,520,,7510.0,0.0
14230,BR,-1.0,,2017-08-21 00:02:43,Multilaser,chrome,Android,,131.255.133.254,False,,0.0,1094,,11338.0,0.0
14231,NG,56.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,197.210.226.66,False,,0.0,411,,16030.0,0.0
14232,VE,-1.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,obeyter.com,190.38.33.85,False,,0.0,27,,3312.0,0.0
14233,GT,430.0,M,2017-08-21 00:02:43,Generic,android_webkit,Android,d.billyaffcontent.com,190.106.196.206,False,,0.0,1138,,4901.0,0.0
14234,IN,2.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,billionstarads.com,42.110.153.104,False,,0.0,203,,6555.0,0.0
14235,RU,704.0,A,2017-08-21 00:02:43,GOCLEVER,android_webkit,Android,overtraff.com,95.153.134.180,False,,0.0,264,,7510.0,0.0
14236,RU,703.0,A,2017-08-21 00:02:43,Generic,android_webkit,Android,,188.162.65.22,False,,0.0,242,,4128.0,0.0
14237,IN,121.0,A,2017-08-21 00:02:43,Samsung,chrome,Android,,47.29.70.251,False,,0.0,1203,,12686.0,0.0
14238,BR,218.0,A,2017-08-21 00:02:43,Samsung,chrome,Android,hyptas.com,191.19.220.81,False,,0.0,27,,1643.0,0.0
14239,TH,25.0,,2017-08-21 00:02:43,Generic,android_webkit,Android,mnnbv.ab4hr.com,27.55.68.132,False,,0.0,411,,5893.0,0.0
14240,BD,-1.0,M,2017-08-21 00:02:43,Generic,android_webkit,Android,,103.204.85.10,False,,0.0,27,,1232.0,0.0
14241,IN,1.0,,2017-08-21 00:02:43,Generic,android_webkit,Android,obeyter.com,27.63.153.231,False,,0.0,1433,,5893.0,0.0
